index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
3313,FRA,BCN,16:05:00,5,02:00:00,18:05:00,5,LH1132,LH,Lufthansa,28635,75194,33966
3314,FRA,BCN,21:05:00,0,02:00:00,23:05:00,0,LH1138,LH,Lufthansa,28635,81225,47264
3315,FRA,BCN,21:05:00,5,02:00:00,23:05:00,5,LH1138,LH,Lufthansa,28635,75990,47264
3316,FRA,BCN,17:30:00,0,02:00:00,19:30:00,0,LH1136,LH,Lufthansa,28635,91103,47264
3317,FRA,BCN,13:15:00,0,02:00:00,15:15:00,0,LH1128,LH,Lufthansa,29934,102851,172423
3318,FRA,BCN,21:05:00,1,02:00:00,23:05:00,1,LH1138,LH,Lufthansa,31941,91819,70410
3319,FRA,BCN,07:30:00,6,02:00:00,09:30:00,6,LH1124,LH,Lufthansa,31966,87659,47264
3320,FRA,BCN,21:05:00,1,02:00:00,23:05:00,1,LH1138,LH,Lufthansa,32648,99209,70410
3321,FRA,BCN,14:05:00,1,02:00:00,16:05:00,1,LH1134,LH,Lufthansa,32648,105476,183769
3322,FRA,BCN,16:05:00,2,02:00:00,18:05:00,2,LH1132,LH,Lufthansa,32648,93422,51757
3323,FRA,BCN,11:00:00,1,02:00:00,13:00:00,1,LH1130,LH,Lufthansa,32648,107586,134030
3324,FRA,BCN,13:15:00,1,02:00:00,15:15:00,1,LH1128,LH,Lufthansa,32648,111442,70410
3325,FRA,BCN,07:30:00,6,02:00:00,09:30:00,6,LH1124,LH,Lufthansa,32736,106038,47264
3326,FRA,BCN,17:30:00,5,02:00:00,19:30:00,5,LH1136,LH,Lufthansa,34657,105829,47264
3327,FRA,BOM,13:20:00,1,11:40:00,01:00:00,2,LH756,LH,Lufthansa,77292,187914,266851
3328,FRA,BOM,13:20:00,2,11:40:00,01:00:00,3,LH756,LH,Lufthansa,84232,188519,328336
3329,FRA,BOM,13:20:00,6,11:40:00,01:00:00,0,LH756,LH,Lufthansa,91172,188519,340965
3330,FRA,BOM,13:20:00,2,11:40:00,01:00:00,3,LH756,LH,Lufthansa,102578,188519,328336
3331,FRA,BOM,13:20:00,5,11:40:00,01:00:00,6,LH756,LH,Lufthansa,102578,188519,451642
3332,FRA,BOM,13:20:00,0,11:40:00,01:00:00,1,LH756,LH,Lufthansa,102578,187914,384634
3333,FRA,BOM,13:20:00,6,11:40:00,01:00:00,0,LH756,LH,Lufthansa,102578,188519,340965
3334,FRA,BOM,13:20:00,1,11:40:00,01:00:00,2,LH756,LH,Lufthansa,102578,187914,266851
3335,FRA,BOM,13:20:00,3,11:40:00,01:00:00,4,LH756,LH,Lufthansa,102578,188519,326987
3336,FRA,BOM,13:20:00,4,11:40:00,01:00:00,5,LH756,LH,Lufthansa,102578,188519,337280
3337,FRA,YYZ,15:05:00,0,02:55:00,18:00:00,0,DE2402,DE,Condor,75051,76794,128604
3338,FRA,YYZ,17:05:00,3,02:20:00,19:25:00,3,AC843,AC,Air Canada,113696,198794,344256
3339,FRA,YYZ,17:05:00,2,02:20:00,19:25:00,2,AC843,AC,Air Canada,113696,198794,398168
3340,FRA,YYZ,10:15:00,2,02:25:00,12:40:00,2,AC841,AC,Air Canada,132683,225395,356194
3341,FRA,YYZ,17:05:00,2,02:20:00,19:25:00,2,LH6780,LH,Lufthansa,137061,355681,670225
3342,FRA,YYZ,17:05:00,1,02:20:00,19:25:00,1,LH6780,LH,Lufthansa,137061,192750,728083
3343,FRA,YYZ,17:05:00,0,02:20:00,19:25:00,0,LH6780,LH,Lufthansa,137061,192750,812582
3344,FRA,YYZ,17:05:00,3,02:20:00,19:25:00,3,LH6780,LH,Lufthansa,137061,422854,334834
3345,FRA,YYZ,17:05:00,3,02:20:00,19:25:00,3,AC843,AC,Air Canada,138370,198794,344256
3346,FRA,YYZ,17:05:00,0,02:20:00,19:25:00,0,AC843,AC,Air Canada,138370,166255,408117
3347,FRA,YYZ,17:05:00,2,02:20:00,19:25:00,2,AC843,AC,Air Canada,138370,198794,398168
3348,FRA,YYZ,17:05:00,6,02:20:00,19:25:00,6,AC843,AC,Air Canada,138370,198794,625489
3349,FRA,YYZ,17:05:00,1,02:20:00,19:25:00,1,AC843,AC,Air Canada,138370,166255,393670
3350,FRA,YYZ,17:05:00,4,02:20:00,19:25:00,4,AC843,AC,Air Canada,167194,198196,337783
3351,IST,ATL,15:10:00,1,05:00:00,20:10:00,1,TK31,TK,Turkish Airlines,111683,364760,336665
3352,IST,ATL,15:10:00,3,05:00:00,20:10:00,3,TK31,TK,Turkish Airlines,111683,365945,335148
3353,IST,ATL,15:10:00,2,05:00:00,20:10:00,2,TK31,TK,Turkish Airlines,132443,402689,336665
3354,IST,ATL,15:10:00,4,05:00:00,20:10:00,4,TK31,TK,Turkish Airlines,136019,376309,274815
3355,IST,ATL,15:10:00,5,05:00:00,20:10:00,5,TK31,TK,Turkish Airlines,145954,405890,273582
3356,IST,ATL,15:10:00,0,05:00:00,20:10:00,0,TK31,TK,Turkish Airlines,145954,472748,335148
3357,IST,ATL,15:10:00,6,05:00:00,20:10:00,6,TK31,TK,Turkish Airlines,145954,431889,742178
3364,SAW,DXB,21:45:00,0,05:30:00,03:15:00,1,PC740,PC,Pegasus Airlines,16062,42675,71000
3365,SAW,DXB,21:45:00,3,05:30:00,03:15:00,4,PC740,PC,Pegasus Airlines,16062,53049,68960
3367,SAW,DXB,21:45:00,6,05:30:00,03:15:00,0,PC740,PC,Pegasus Airlines,17873,61288,101271
3368,SAW,DXB,21:45:00,2,05:30:00,03:15:00,3,PC7240,PC,Pegasus Airlines,17873,57587,88759
3370,SAW,DXB,21:45:00,5,05:30:00,03:15:00,6,PC740,PC,Pegasus Airlines,20124,55130,96062
3371,SAW,DXB,22:25:00,2,06:25:00,04:50:00,3,PC1738,PC,Pegasus Airlines,20124,62819,99566
3376,SAW,DXB,21:45:00,1,05:30:00,03:15:00,2,PC740,PC,Pegasus Airlines,22219,72133,103875
3380,SAW,DXB,20:35:00,3,05:25:00,02:00:00,4,TK7686,TK,Turkish Airlines,30470,76863,138676
3383,IST,LAX,08:10:00,0,03:40:00,11:50:00,0,TK179,TK,Turkish Airlines,115083,332130,392159
3384,IST,LAX,13:15:00,3,03:40:00,16:55:00,3,TK9,TK,Turkish Airlines,138216,353483,392159
3385,IST,LAX,13:15:00,6,03:40:00,16:55:00,6,TK9,TK,Turkish Airlines,138347,355541,392159
3386,IST,LAX,13:15:00,0,03:40:00,16:55:00,0,TK9,TK,Turkish Airlines,138347,371369,392159
3387,IST,LAX,08:10:00,6,03:40:00,11:50:00,6,TK179,TK,Turkish Airlines,138347,438828,392159
3388,IST,LAX,08:10:00,2,03:40:00,11:50:00,2,TK179,TK,Turkish Airlines,138347,348048,392159
3389,IST,LAX,13:15:00,2,03:40:00,16:55:00,2,TK9,TK,Turkish Airlines,138347,348308,392159
3390,IST,LAX,13:15:00,5,03:40:00,16:55:00,5,TK9,TK,Turkish Airlines,141697,427293,395544
3391,IST,LAX,08:10:00,5,03:40:00,11:50:00,5,TK179,TK,Turkish Airlines,141697,387583,293880
3392,IST,LAX,13:15:00,4,03:40:00,16:55:00,4,TK9,TK,Turkish Airlines,141697,462281,293699
3393,IST,LAX,08:10:00,4,03:40:00,11:50:00,4,TK179,TK,Turkish Airlines,141697,428566,395301
3394,IST,LAX,08:10:00,3,03:40:00,11:50:00,3,TK179,TK,Turkish Airlines,159662,445916,392159
3395,IST,LAX,13:15:00,1,03:40:00,16:55:00,1,TK9,TK,Turkish Airlines,159662,406615,392159
3396,IST,LAX,08:10:00,1,03:40:00,11:50:00,1,TK179,TK,Turkish Airlines,159662,535162,392159
3397,IST,ORD,06:35:00,1,03:15:00,09:50:00,1,TK185,TK,Turkish Airlines,90981,294452,268041
3398,IST,ORD,06:35:00,3,03:15:00,09:50:00,3,TK185,TK,Turkish Airlines,90981,292011,266833
3399,IST,ORD,06:35:00,2,03:15:00,09:50:00,2,TK185,TK,Turkish Airlines,90981,309848,266833
3400,IST,ORD,06:35:00,5,03:15:00,09:50:00,5,TK185,TK,Turkish Airlines,91162,278302,271427
3401,IST,ORD,06:35:00,4,03:15:00,09:50:00,4,TK185,TK,Turkish Airlines,102627,289628,270210
3402,IST,ORD,06:35:00,0,03:15:00,09:50:00,0,TK185,TK,Turkish Airlines,102627,280457,268041
3403,IST,ORD,06:35:00,6,03:15:00,09:50:00,6,TK185,TK,Turkish Airlines,120077,373696,268041
3404,IST,ORD,14:15:00,0,03:25:00,17:40:00,0,TK5,TK,Turkish Airlines,121169,385326,268041
3405,IST,ORD,14:15:00,2,03:25:00,17:40:00,2,TK5,TK,Turkish Airlines,135860,342041,266833
3406,IST,ORD,14:15:00,3,03:25:00,17:40:00,3,TK5,TK,Turkish Airlines,135860,374378,266833
3407,IST,ORD,14:15:00,1,03:25:00,17:40:00,1,TK5,TK,Turkish Airlines,135860,442024,268041
3408,IST,ORD,14:15:00,4,03:25:00,17:40:00,4,TK5,TK,Turkish Airlines,135860,349699,270210
3409,IST,ORD,14:15:00,6,03:25:00,17:40:00,6,TK5,TK,Turkish Airlines,136073,475766,333276
3410,IST,LHR,14:45:00,2,02:00:00,16:45:00,2,TK1971,TK,Turkish Airlines,20057,55513,105407
3411,IST,LHR,20:20:00,3,02:05:00,22:25:00,3,TK1987,TK,Turkish Airlines,20057,68754,89996
3412,IST,LHR,13:05:00,2,01:50:00,14:55:00,2,TK1985,TK,Turkish Airlines,23221,73589,107673
3413,IST,LHR,07:55:00,2,01:55:00,09:50:00,2,TK1979,TK,Turkish Airlines,23221,60313,111741
3414,IST,LHR,14:45:00,3,02:00:00,16:45:00,3,TK1971,TK,Turkish Airlines,23221,61558,109128
3415,IST,LHR,18:35:00,3,02:10:00,20:45:00,3,TK1983,TK,Turkish Airlines,23221,59455,116918
3416,IST,LHR,18:35:00,2,02:10:00,20:45:00,2,TK1983,TK,Turkish Airlines,23221,77018,104249
3417,IST,LHR,07:55:00,4,01:55:00,09:50:00,4,TK1979,TK,Turkish Airlines,23659,66817,102611
3418,IST,LHR,20:20:00,4,02:05:00,22:25:00,4,TK1987,TK,Turkish Airlines,23659,63458,125500
3419,IST,LHR,07:55:00,0,01:55:00,09:50:00,0,TK1979,TK,Turkish Airlines,24095,72326,141785
3420,IST,LHR,20:20:00,0,02:05:00,22:25:00,0,TK1987,TK,Turkish Airlines,24095,63320,103307
3421,IST,LHR,13:05:00,3,01:50:00,14:55:00,3,TK1985,TK,Turkish Airlines,27433,83103,143952
3422,IST,LHR,13:05:00,1,01:50:00,14:55:00,1,TK1985,TK,Turkish Airlines,27433,87347,145041
3423,IST,LHR,07:55:00,3,01:55:00,09:50:00,3,TK1979,TK,Turkish Airlines,27433,88442,142850
3424,IST,LHR,20:20:00,2,02:05:00,22:25:00,2,TK1987,TK,Turkish Airlines,27433,92324,116401
3425,IST,LHR,13:05:00,5,01:50:00,14:55:00,5,TK1985,TK,Turkish Airlines,27857,79643,166044
3426,IST,LHR,13:05:00,4,01:50:00,14:55:00,4,TK1985,TK,Turkish Airlines,27877,92914,112181
3427,IST,LHR,14:45:00,4,02:00:00,16:45:00,4,TK1971,TK,Turkish Airlines,27877,91469,151663
3428,IST,LHR,18:35:00,4,02:10:00,20:45:00,4,TK1983,TK,Turkish Airlines,27877,82418,90658
3429,IST,LHR,07:55:00,5,01:55:00,09:50:00,5,TK1979,TK,Turkish Airlines,27885,96064,136263
3430,IST,LHR,14:45:00,5,02:00:00,16:45:00,5,TK1971,TK,Turkish Airlines,27885,86988,131463
3431,IST,LHR,20:20:00,5,02:05:00,22:25:00,5,TK1987,TK,Turkish Airlines,27885,90546,114973
3432,IST,LHR,10:25:00,0,02:10:00,12:35:00,0,TK1989,TK,Turkish Airlines,28305,97668,156646
3433,IST,LHR,14:45:00,1,02:00:00,16:45:00,1,TK1971,TK,Turkish Airlines,32705,109933,135290
3434,IST,LHR,18:35:00,1,02:10:00,20:45:00,1,TK1983,TK,Turkish Airlines,32705,102812,116491
3435,IST,HND,02:20:00,0,17:00:00,19:20:00,0,TK198,TK,Turkish Airlines,146637,467619,460031
3436,IST,HND,02:20:00,3,17:00:00,19:20:00,3,TK198,TK,Turkish Airlines,147051,381067,571903
3437,IST,HND,02:20:00,4,17:00:00,19:20:00,4,TK198,TK,Turkish Airlines,149132,433493,341091
3438,IST,HND,02:20:00,6,17:00:00,19:20:00,6,TK198,TK,Turkish Airlines,149132,479677,459193
3439,IST,HND,02:20:00,1,17:00:00,19:20:00,1,TK198,TK,Turkish Airlines,149132,420117,460031
3440,IST,HND,02:20:00,2,17:00:00,19:20:00,2,TK198,TK,Turkish Airlines,149132,501318,342786
3441,IST,HND,02:20:00,5,17:00:00,19:20:00,5,TK198,TK,Turkish Airlines,149232,522132,460889
3442,IST,HKG,02:10:00,4,15:15:00,17:25:00,4,TK70,TK,Turkish Airlines,190689,546909,461353
3443,IST,HKG,02:10:00,1,15:15:00,17:25:00,1,TK70,TK,Turkish Airlines,191465,536789,458102
3444,IST,HKG,02:10:00,0,15:15:00,17:25:00,0,TK70,TK,Turkish Airlines,198364,575904,460716
3445,IST,HKG,02:10:00,3,15:15:00,17:25:00,3,TK70,TK,Turkish Airlines,442411,1491781,459021
3446,SAW,CDG,08:55:00,1,02:40:00,11:35:00,1,TK7764,TK,Turkish Airlines,11407,28887,48512
3447,SAW,CDG,08:55:00,0,02:40:00,11:35:00,0,TK7764,TK,Turkish Airlines,11862,39971,51311
3448,SAW,CDG,14:05:00,4,02:40:00,16:45:00,4,TK7670,TK,Turkish Airlines,14133,39672,83833
3449,SAW,CDG,08:55:00,2,02:40:00,11:35:00,2,TK7764,TK,Turkish Airlines,14133,46701,59383
3450,SAW,CDG,08:55:00,3,02:40:00,11:35:00,3,TK7764,TK,Turkish Airlines,14133,36886,77532
3451,SAW,CDG,14:10:00,0,02:35:00,16:45:00,0,TK7670,TK,Turkish Airlines,16956,42579,79552
3452,SAW,CDG,09:00:00,5,02:35:00,11:35:00,5,TK7764,TK,Turkish Airlines,18681,64879,95485
3453,IST,CDG,16:05:00,3,02:25:00,18:30:00,3,TK1827,TK,Turkish Airlines,20214,66615,132396
3454,IST,CDG,07:00:00,1,02:40:00,09:40:00,1,TK1821,TK,Turkish Airlines,20214,55825,110318
3455,IST,CDG,15:55:00,1,02:25:00,18:20:00,1,TK1827,TK,Turkish Airlines,20421,52873,112754
3456,IST,CDG,15:55:00,2,02:25:00,18:20:00,2,TK1827,TK,Turkish Airlines,20421,53440,85739
3457,IST,CDG,15:55:00,0,02:25:00,18:20:00,0,TK1827,TK,Turkish Airlines,20421,68457,111104
3458,IST,CDG,19:20:00,0,02:40:00,22:00:00,0,TK1829,TK,Turkish Airlines,20421,66307,114613
3459,IST,CDG,19:20:00,1,02:40:00,22:00:00,1,TK1829,TK,Turkish Airlines,20421,52781,112754
3460,IST,CDG,12:30:00,0,02:40:00,15:10:00,0,TK1825,TK,Turkish Airlines,20421,53631,121685
3461,IST,CDG,14:15:00,2,02:45:00,17:00:00,2,TK1833,TK,Turkish Airlines,20421,62785,101835
3462,SAW,CDG,08:55:00,4,02:40:00,11:35:00,4,TK7764,TK,Turkish Airlines,21229,66388,125075
3463,SAW,CDG,13:55:00,5,02:50:00,16:45:00,5,TK7670,TK,Turkish Airlines,21229,67132,84993
3464,IST,CDG,19:20:00,2,02:40:00,22:00:00,2,TK1829,TK,Turkish Airlines,21942,74568,131577
3465,IST,CDG,12:30:00,2,02:40:00,15:10:00,2,TK1825,TK,Turkish Airlines,22201,75175,91243
3466,IST,CDG,07:00:00,0,02:40:00,09:40:00,0,TK1821,TK,Turkish Airlines,22276,66590,133199
3467,IST,CDG,15:55:00,5,02:25:00,18:20:00,5,TK1827,TK,Turkish Airlines,22477,59223,113468
3468,IST,CDG,10:10:00,5,02:40:00,12:50:00,5,TK1823,TK,Turkish Airlines,22477,66571,104318
3469,IST,CDG,14:15:00,0,02:45:00,17:00:00,0,TK1833,TK,Turkish Airlines,22477,60068,150955
3470,IST,CDG,14:15:00,1,02:45:00,17:00:00,1,TK1833,TK,Turkish Airlines,22477,68928,134815
3471,SAW,AMS,08:40:00,1,02:50:00,11:30:00,1,PC1251,PC,Pegasus Airlines,5672,18973,29873
3472,SAW,AMS,12:30:00,2,02:50:00,15:20:00,2,PC1253,PC,Pegasus Airlines,5672,19184,25406
3473,SAW,AMS,08:40:00,5,02:50:00,11:30:00,5,PC1251,PC,Pegasus Airlines,5672,17633,24601
3474,SAW,AMS,19:25:00,4,02:50:00,22:15:00,4,PC1255,PC,Pegasus Airlines,5672,14910,25632
3475,SAW,AMS,19:25:00,2,02:50:00,22:15:00,2,PC1255,PC,Pegasus Airlines,5672,14594,25251
3476,SAW,AMS,19:25:00,0,02:50:00,22:15:00,0,PC1255,PC,Pegasus Airlines,5672,15445,23757
3477,SAW,AMS,12:30:00,3,02:50:00,15:20:00,3,PC1253,PC,Pegasus Airlines,5672,14223,27278
3478,SAW,AMS,12:30:00,0,02:50:00,15:20:00,0,PC1253,PC,Pegasus Airlines,5672,16204,22688
3479,SAW,AMS,08:40:00,4,02:50:00,11:30:00,4,PC1251,PC,Pegasus Airlines,5672,14774,26846
3480,SAW,AMS,08:40:00,3,02:50:00,11:30:00,3,PC1251,PC,Pegasus Airlines,5672,19622,28164
3481,SAW,AMS,08:40:00,2,02:50:00,11:30:00,2,PC1251,PC,Pegasus Airlines,5672,19617,31392
3482,SAW,AMS,08:55:00,3,02:40:00,11:35:00,3,TK7768,TK,Turkish Airlines,5766,15256,30067
3483,SAW,AMS,08:55:00,4,02:40:00,11:35:00,4,TK7768,TK,Turkish Airlines,5766,17660,33874
3484,SAW,AMS,08:55:00,2,02:40:00,11:35:00,2,TK7768,TK,Turkish Airlines,5774,18172,31641
3485,SAW,AMS,12:30:00,6,02:50:00,15:20:00,6,PC1253,PC,Pegasus Airlines,6920,19054,31825
3486,SAW,AMS,12:30:00,1,02:50:00,15:20:00,1,PC1253,PC,Pegasus Airlines,6920,19580,32723
3487,SAW,AMS,19:25:00,6,02:50:00,22:15:00,6,PC1255,PC,Pegasus Airlines,6920,19920,36367
3488,SAW,AMS,12:30:00,5,02:50:00,15:20:00,5,PC1253,PC,Pegasus Airlines,6920,18777,40270
3489,SAW,AMS,12:30:00,4,02:50:00,15:20:00,4,PC1253,PC,Pegasus Airlines,6920,18226,33153
3490,SAW,AMS,08:55:00,5,02:40:00,11:35:00,5,TK7768,TK,Turkish Airlines,7566,25010,35785
3491,SAW,AMS,08:55:00,0,02:40:00,11:35:00,0,TK7768,TK,Turkish Airlines,7585,20803,38083
3492,SAW,AMS,08:55:00,1,02:40:00,11:35:00,1,TK7768,TK,Turkish Airlines,7587,20366,31092
3493,SAW,AMS,08:40:00,0,02:50:00,11:30:00,0,PC1251,PC,Pegasus Airlines,8289,25269,36334
3494,SAW,AMS,08:40:00,6,02:50:00,11:30:00,6,PC1251,PC,Pegasus Airlines,9579,32093,50537
3495,IST,AMS,19:15:00,2,02:35:00,21:50:00,2,TK1955,TK,Turkish Airlines,11216,38489,46683
3496,IST,DFW,14:00:00,3,04:45:00,18:45:00,3,TK191,TK,Turkish Airlines,89205,286518,392159
3497,IST,DFW,14:00:00,6,04:45:00,18:45:00,6,TK191,TK,Turkish Airlines,129951,334021,392917
3498,IST,DFW,14:00:00,0,04:45:00,18:45:00,0,TK191,TK,Turkish Airlines,130321,381508,289951
3499,IST,DFW,14:00:00,1,04:45:00,18:45:00,1,TK191,TK,Turkish Airlines,130321,358685,290490
3500,IST,DFW,14:00:00,2,04:45:00,18:45:00,2,TK191,TK,Turkish Airlines,130536,383303,290490
3501,IST,DFW,14:00:00,4,04:45:00,18:45:00,4,TK191,TK,Turkish Airlines,133815,338645,293880
3502,IST,DFW,14:00:00,5,04:45:00,18:45:00,5,TK191,TK,Turkish Airlines,133815,453598,395544
3503,SAW,FRA,14:20:00,1,02:20:00,16:40:00,1,PC995,PC,Pegasus Airlines,4585,13736,20251
3504,SAW,FRA,11:30:00,2,02:20:00,13:50:00,2,PC993,PC,Pegasus Airlines,4585,12668,27124
3505,SAW,FRA,11:30:00,1,02:20:00,13:50:00,1,PC993,PC,Pegasus Airlines,4585,15031,25764
3506,SAW,FRA,14:20:00,0,02:20:00,16:40:00,0,PC995,PC,Pegasus Airlines,5510,15800,24475
3507,SAW,FRA,11:30:00,0,02:20:00,13:50:00,0,PC993,PC,Pegasus Airlines,5510,14853,27373
3508,SAW,FRA,14:20:00,2,02:20:00,16:40:00,2,PC995,PC,Pegasus Airlines,5510,15582,31935
3509,SAW,FRA,11:30:00,3,02:20:00,13:50:00,3,PC993,PC,Pegasus Airlines,5510,18133,25985
3510,SAW,FRA,11:30:00,4,02:20:00,13:50:00,4,PC993,PC,Pegasus Airlines,5510,15533,28487
3511,SAW,FRA,10:15:00,2,02:15:00,12:30:00,2,TK7734,TK,Turkish Airlines,6530,18275,29008
3512,SAW,FRA,10:15:00,0,02:15:00,12:30:00,0,TK7734,TK,Turkish Airlines,6530,19270,36520
3513,SAW,FRA,10:15:00,1,02:15:00,12:30:00,1,TK7734,TK,Turkish Airlines,6530,21940,26183
3514,SAW,FRA,11:30:00,5,02:20:00,13:50:00,5,PC993,PC,Pegasus Airlines,7111,17906,37451
3515,SAW,FRA,14:20:00,4,02:20:00,16:40:00,4,PC995,PC,Pegasus Airlines,7111,24699,30304
3516,SAW,FRA,10:15:00,4,02:15:00,12:30:00,4,TK7734,TK,Turkish Airlines,7412,25381,32336
3517,SAW,FRA,10:15:00,5,02:15:00,12:30:00,5,TK7734,TK,Turkish Airlines,7412,24154,38491
3518,SAW,FRA,14:20:00,5,02:20:00,16:40:00,5,PC995,PC,Pegasus Airlines,9988,26667,41608
3519,SAW,FRA,14:20:00,3,02:20:00,16:40:00,3,PC995,PC,Pegasus Airlines,9988,28265,44286
3520,IST,FRA,08:10:00,1,02:05:00,10:15:00,1,TK1587,TK,Turkish Airlines,10311,35777,53865
3521,IST,FRA,15:15:00,1,02:10:00,17:25:00,1,TK1593,TK,Turkish Airlines,10311,32287,65245
3522,IST,FRA,11:40:00,1,02:10:00,13:50:00,1,TK1591,TK,Turkish Airlines,10311,31897,51693
3523,IST,FRA,18:40:00,1,02:10:00,20:50:00,1,TK1597,TK,Turkish Airlines,10311,29125,65245
3524,IST,FRA,18:40:00,4,02:10:00,20:50:00,4,TK1597,TK,Turkish Airlines,10317,27711,54902
3525,IST,FRA,11:40:00,2,02:10:00,13:50:00,2,TK1591,TK,Turkish Airlines,10351,33171,58477
3526,IST,FRA,08:10:00,0,02:05:00,10:15:00,0,TK1587,TK,Turkish Airlines,10378,32597,62186
3527,IST,FRA,15:15:00,2,02:10:00,17:25:00,2,TK1593,TK,Turkish Airlines,10378,26482,52138
3528,IST,DEL,20:45:00,2,08:50:00,05:35:00,3,6.00E+12,6E,Indigo,34555,91501,191141
3529,IST,DEL,20:45:00,3,08:50:00,05:35:00,4,6.00E+12,6E,Indigo,34555,110484,138779
3530,IST,DEL,20:45:00,1,08:50:00,05:35:00,2,6.00E+12,6E,Indigo,34555,106932,160270
3531,IST,DEL,20:45:00,6,08:50:00,05:35:00,0,6.00E+12,6E,Indigo,34555,113894,158126
3532,IST,DEL,20:45:00,4,08:50:00,05:35:00,5,6.00E+12,6E,Indigo,34555,94483,157881
3533,IST,DEL,20:45:00,0,08:50:00,05:35:00,1,6.00E+12,6E,Indigo,36589,110755,154230
3534,IST,DEL,20:45:00,5,08:50:00,05:35:00,6,6.00E+12,6E,Indigo,36589,110233,213100
3535,IST,DEL,20:20:00,2,08:20:00,04:40:00,3,TK716,TK,Turkish Airlines,59575,168664,263087
3536,IST,DEL,20:20:00,1,08:20:00,04:40:00,2,TK716,TK,Turkish Airlines,59575,162851,263087
3537,IST,DEL,20:20:00,4,08:20:00,04:40:00,5,TK716,TK,Turkish Airlines,59575,149273,263087
3538,IST,DEL,20:20:00,6,08:20:00,04:40:00,0,TK716,TK,Turkish Airlines,59575,179839,219056
3539,IST,DEL,20:20:00,3,08:20:00,04:40:00,4,TK716,TK,Turkish Airlines,59575,157106,263712
3540,IST,DEL,20:20:00,0,08:20:00,04:40:00,1,TK716,TK,Turkish Airlines,59575,203688,263087
3541,IST,DEL,20:20:00,5,08:20:00,04:40:00,6,TK716,TK,Turkish Airlines,59575,153194,263738
3542,IST,DEL,20:45:00,3,08:50:00,05:35:00,4,TK4651,TK,Turkish Airlines,84693,283580,417356
3543,IST,DEL,20:45:00,6,08:50:00,05:35:00,0,TK4651,TK,Turkish Airlines,84693,257896,502926
3544,IST,DEL,20:45:00,4,08:50:00,05:35:00,5,TK4651,TK,Turkish Airlines,84693,246436,431115
3545,IST,DEL,20:45:00,1,08:50:00,05:35:00,2,TK4651,TK,Turkish Airlines,84693,285911,372357
3546,IST,DEL,20:45:00,2,08:50:00,05:35:00,3,TK4651,TK,Turkish Airlines,84693,230309,437777
3547,IST,DEL,20:45:00,0,08:50:00,05:35:00,1,TK4651,TK,Turkish Airlines,84850,265501,370890
3548,IST,DEL,20:45:00,5,08:50:00,05:35:00,6,TK4651,TK,Turkish Airlines,98010,314411,494462
3549,IST,CGK,02:00:00,4,15:35:00,17:35:00,4,TK56,TK,Turkish Airlines,174755,474684,355388
3550,IST,CGK,02:00:00,6,15:35:00,17:35:00,6,TK56,TK,Turkish Airlines,175114,516613,355388
3551,IST,CGK,02:00:00,0,15:35:00,17:35:00,0,TK56,TK,Turkish Airlines,177904,620439,355388
3552,IST,SIN,01:45:00,1,15:45:00,17:30:00,1,TK54,TK,Turkish Airlines,138692,427468,408615
3553,IST,ICN,01:50:00,2,16:20:00,18:10:00,2,TK90,TK,Turkish Airlines,211170,600467,739908
3554,IST,ICN,01:50:00,0,16:20:00,18:10:00,0,TK90,TK,Turkish Airlines,211235,562215,1086174
3555,IST,ICN,01:50:00,5,16:20:00,18:10:00,5,TK90,TK,Turkish Airlines,211235,530262,601173
3556,IST,ICN,20:40:00,6,16:20:00,13:00:00,0,TK20,TK,Turkish Airlines,211235,598372,743263
3557,IST,ICN,01:50:00,6,16:20:00,18:10:00,6,TK90,TK,Turkish Airlines,211235,628006,739988
3558,IST,ICN,20:40:00,4,16:20:00,13:00:00,5,TK20,TK,Turkish Airlines,211235,693010,743263
3559,IST,JFK,07:40:00,6,03:25:00,11:05:00,6,TK3,TK,Turkish Airlines,84263,249511,283461
3560,IST,JFK,07:40:00,0,03:25:00,11:05:00,0,TK3,TK,Turkish Airlines,84263,292606,282856
3561,IST,JFK,07:40:00,1,03:25:00,11:05:00,1,TK3,TK,Turkish Airlines,84263,280977,283461
3562,IST,JFK,07:40:00,2,03:25:00,11:05:00,2,TK3,TK,Turkish Airlines,84396,288637,283461
3563,IST,JFK,18:30:00,0,03:45:00,22:15:00,0,TK11,TK,Turkish Airlines,85159,290803,282856
3564,IST,JFK,18:30:00,1,03:45:00,22:15:00,1,TK11,TK,Turkish Airlines,85159,236065,283461
3565,IST,JFK,18:30:00,6,03:45:00,22:15:00,6,TK11,TK,Turkish Airlines,85159,215550,283461
3566,IST,JFK,18:30:00,3,03:45:00,22:15:00,3,TK11,TK,Turkish Airlines,85275,223606,283461
3567,IST,JFK,18:30:00,2,03:45:00,22:15:00,2,TK11,TK,Turkish Airlines,85275,261357,283461
3568,IST,JFK,13:30:00,1,03:45:00,17:15:00,1,TK1,TK,Turkish Airlines,85965,221646,283461
3569,IST,JFK,13:30:00,6,03:45:00,17:15:00,6,TK1,TK,Turkish Airlines,85965,217909,283461
3570,IST,JFK,13:30:00,3,03:45:00,17:15:00,3,TK1,TK,Turkish Airlines,86154,300079,283461
